municipality,requester_cnes,requester_name,executor_cnes,executor_name,grupo_saude_am_id,executor_address
LABREA,9427155,POLO BASE TUMIA,380903,CENTRO DE ESPECIALIDADES MEDICAS DR CAIO REIS,d6d1aaf9-a03f-4423-b0dd-2967a930af7a,"DR JOAO FABIO, 150 - CENTRO"
LABREA,9427171,POLO BASE IMINAA,380903,CENTRO DE ESPECIALIDADES MEDICAS DR CAIO REIS,d6d1aaf9-a03f-4423-b0dd-2967a930af7a,"DR JOAO FABIO, 150 - CENTRO"
LABREA,9451862,UNIDADE BASICA DE SAUDE FLUVIAL DE LABREA CHICO BARROS,380903,CENTRO DE ESPECIALIDADES MEDICAS DR CAIO REIS,d6d1aaf9-a03f-4423-b0dd-2967a930af7a,"DR JOAO FABIO, 150 - CENTRO"
LABREA,9498370,CENTRO DE ATENCAO INTEGRAL A SAUDE DA MULHER,380903,CENTRO DE ESPECIALIDADES MEDICAS DR CAIO REIS,d6d1aaf9-a03f-4423-b0dd-2967a930af7a,"DR JOAO FABIO, 150 - CENTRO"
MANACAPURU,149780,LABODOCTOR,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013134,UBS FUNASA I,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013142,UBS SEBASTIANA BATISTA DE MELO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013150,UBS FUNASA II,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013169,UBS SAO FRANCISCO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013177,UBS ORLANDO MARTHA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013185,UBS NOSSA SENHORA DO CARMO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013193,UBS SANTO ANTONIO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013207,UBS SAO JOAO DO UBIM,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013215,UBS COSTA DA BELA VISTA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013223,UBS GASPAR FERNANDES,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013231,UBS NOSSA SRA DO PERPETUO SOCORRO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2013258,HOSPITAL GERAL DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,224146,UBS DR RANGEL RUIZ,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,224154,UBS SAO PEDRO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2834499,AFYA FACULDADE DE CIENCIAS MEDICAS DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2886812,EMPREENDIMENTOS PAGUE MENOS S A,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2914875,ODONTFISIO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,2944375,URMED,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4268776,3A DIAGNOSTICO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4455282,A P A E,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4529480,ACEM,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,478938,CENTRAL DE REDE DE FRIO MUNICIPAL DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4806255,CONSULTORIO MEDICO DR MARCELO CABRAL,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4817982,FACULDADE DE PSICOLOGIA DE MANACAPURU FPM,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4818237,IAIDAM,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4818377,SINPROSAM,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4888499,MEDICAL,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,496766,DROGARIA DA FAMILIA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4977513,ULTRAMEDICOS,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,4979435,CENTRAL DE VIGILANCIA EM SAUDE,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,498831,CLIN REABILITY SAUDE INTEGRADA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5015820,UBS VILA RICA DE CAVIANA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5015855,UBS ANTONIO DOS SANTOS MONTEIRO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5015901,UBS PARATARIZINHO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5016339,CAPS JOAQUIM PEREIRA DE CASTRO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5016355,LACEN DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5016363,UBS NOSSA SENHORA DE NAZARE,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5016398,UBS NOEMIA MACIEL,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5434556,UBS JOSE DOS SANTOS VENTURA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,5654815,UNIFICADOS EM SAUDE,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,6698093,SMS DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,6698107,POLO BASE CASA DE APOIO A SAUDE DO INDIO DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,68993,UBS DONA NEGA,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,6905471,POLICLINICA ORTOAM,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,7085702,CAPS AD DE MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,7401426,UBS GABRIEL VITOR RIOS MACHADO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,7616341,CLINICA MISPAH,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,7617399,UNIDADE MOVEL TERRESTRE DE URGENCIA AMBULANCIA SAMU 01,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,7617402,UNIDADE MOVEL TERRESTRE DE URGENCIA AMBULANCIA SAMU 02,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,9587950,ACADEMIA DA SAUDE CHARLIE BROWN,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,9683496,UBS FLUVIAL CATARINA BROTA DOS SANTOS,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,9723633,CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANACAPURU,9800794,CEMO CENTRO MEDICO ODONTOLOGICO,7749112,POLICLINICA DELPHINA RINALDI ABDEL AZIZ,a7d7f2f4-a587-4f22-9c76-3c7d1c8d9c12,"RUA CAROLINA FERNANDES, SN - TERRA PRETA"
MANAQUIRI,2011891,HOSPITAL RAIMUNDO RODRIGUES IRMAO,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,2855224,CONSULTORIO ODONTOLOGICO MOVEL,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,5501369,UNIDADE BASIC A DE SAUDE AGASSIS VIEIRA SOUTO,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,6634338,SECRETARIA MUNICIPAL DE SAUDE DE MANAQUIRI,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,6634346,COORDENACAO MUNICIPAL DE VIGILANCIA SANITARIA,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,7617763,CENTRO DE ATENCAO PSICOSSOCIAL JOSE ANTONIO DE ARAUJO,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,7706979,UNIDADE BASICA DE SAUDE ANTUNES DE MATOS GALVAO,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,7922752,CENTRO ESPECIALIZADO EM REABILITACAO DE MANAQUIRI,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,9003452,POLO BASE DE MANAQUIRI,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,9851739,UBSF DE MANAQUIRI,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAQUIRI,9864652,LABORATORIO BIOCLIN,7137923,UBAS DR ALFREDO AUGUSTO PEREIRA CAMPOS,4ad2a281-089f-4017-9a48-7a16f80b2e8b,RUA 31 DE JANEIRO LOTE 07 QUADRA 07 - AJURICABA
MANAUS,0460923,CAPSI II SUL PSICOLOGA NIVYA KELLEN DE CASTRO VALENTE,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2011840, JOSE CARLOS MESTRINHO,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2011913,CAIC GILSON MOREIRA,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013002,USF LUCIO FLAVIO DE VASCONCELOS DIAS,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013517,USF SANTA LUZIA,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013525,CAIC ALEXANDRE MONTORIL,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013592,CAIC DR MOURA TAPAJOZ,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013738,CAIC DR JOSE CONTENTE,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013800,USF MAUAZINHO,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013894,USF MARIA LEONOR BRILHANTE,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2013908,USF DR RAYOL DOS SANTOS,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2014742,USF ARTHUR VIRGILIO FILHO,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2015005,USF L 16,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2015439,USF LAGO DO ALEIXO,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2016982,CAIC DRA MARIA HELENA FREITAS DE GOES,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2017644,HOSPITAL UNIVERSITARIO GETULIO VARGAS HUGV,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2018500,CAIC EDSON MELO,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2018527,CAIC ANA MARIA DOS SANTOS PEREIRA BRAGA,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,2018756,POLICLINICA CODAJAS,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,3042626,POLICLINICA ZENO LANZINI,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,3500179,POLICLINICA JOAO DOS SANTOS BRAGA,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,5538777,USF WALID ABDEL AZIZ,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,5866081,CENTRAL DE REGULACAO REGIONAL DE MANAUS,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANAUS,7097956,ABRIGO MOACYR ALVES,2013592,CAIC DR MOURA TAPAJOZ,ba7dcb93-90db-45aa-966d-009e94750461,"AV SAMAUMA, 606 - MONTE DAS OLIVEIRAS"
MANICORE,2014688,UNIDADE HOSPITALAR HAMILTON CIDADE,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,2708833,UBS JOAO PEREIRA DE OLIVEIRA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,2708841,UBS LOURIVAL DIAS DE SOUZA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,2708868,UBS MAE LAURINDA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,288527,UBS MANOEL VAZ VIEIRA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,288756,VIGILANCIA EM SAUDE,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,2901684,VIRGO SAUDE,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,311359,HEMOCLIN LABORATORIO CLINICO,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,4398645,UNIDADE ODONTOLOGICA MOVEL,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,4549414,ULTRACLIN R P,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,4682866,UBS VERDUM,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,4688465,UNIDADE HOSPITALAR DE MATUPI,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,470848,UBS RAIZA GLORIA ASSEM FRANCA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,470856,UBS JOSE DE JESUS BATISTA DOS SANTOS,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,4826922,CENTRAL REGULADORA MANICORE,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,4992164,MOVMENT SAUDE INTEGRATIVA E FISIOTERAPIA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,5532248,CENTRO ESPECIALIZADO DE ASSISTENCIA FARMACEUTICA,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
MANICORE,5532302,CLINICA ODONTOLOGICA RJ,6904424,UBS EMILLE TASSIA ABREU DE FREITAS,3decbcc6-5176-4f0a-a1eb-1fe77e98e7e9,"ESTRADA DO SINDICATO, SN - SANTO ANTONIO"
